mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	a.i{	-1.17467	-2.57831	/	a	i		i	i						{	m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
1	1	1/4	1/4	3/4	2	1	#viio7				a	i		#viio7	#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	6	0.0	0.0	0.9375	0.0
2	2	0	0	3/4	2	1	i(64)				a	i		i(64)	i			64				m	1	1	3, 2, -1		3	3	2	3	0.4	0.0	0.75	0.0
2	2	1/4	1/4	3/4	2	1	i}				a	i		i	i						}	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.8125	0.0
3	3	0	0	3/4	2	1	ii%65(2){				a	i		ii%65(2)	ii	%	65	2			{	%7	1	1	2, -1, 3, 0		5	2	0	3	0.0	0.0	0.5	0.0
3	3	1/4	1/4	3/4	2	1	ii%65				a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	2	7	0.2222222222222222	0.0625	0.8125	0.07142857142857142
3	3	5/8	5/8	3/4	2	1	V				a	i		V	V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.3125	0.0
4	4	0	0	3/4	2	1	VI(6)|DC}{				a	i		VI(6)	VI			6		DC	}{	M	1	1	-1, 3, 2		-1	-1	0	3	0.0	0.0	0.5	0.0
4	4	1/4	1/4	3/4	2	1	VI	0.156623	-3.75298	/	a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	7	0.0	0.0	0.9375	0.0
4	4	5/8	5/8	3/4	2	1	i6				a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	3	0.25	0.03125	0.28125	0.1
5	5	0	0	3/4	2	1	iv7	0	-6.33726	/	a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	2	0.0	0.0	0.125	0.0
5	5	1/8	1/8	3/4	2	1	iv	0	-6.49388	/	a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	0.9375	0.0
5	5	5/8	5/8	3/4	2	1	V	0.0783114	-5.2409	/	a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.375	0.0
6	6	0	0	3/4	2	1	i|IAC}				a	i		i	i					IAC	}	m	1	1	3, 0, 4		3	3	1	9	0.1	0.0625	1.5625	0.038461538461538464
7	7	0	0	3/4	2	1	III.vi{	-0.391557	-4.61441	/	a	III		vi	vi						{	m	1	0	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
7	7	1/4	1/4	3/4	2	1	V(64)				a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	0	3	0.0	0.0	0.75	0.0
7	7	11/16	11/16	3/4	2	1	viio7/V	-2.11441	-2.96987	/	a	III		viio7/V	vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
