mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
80	80	0	0	3/8	2	1	ii					C	I		ii	ii							m	0	0	2, -1, 3		2	2	2	2	0.5	0.0	0.5	0.0
80	80	1/8	1/8	3/8	2	1	ii64					C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3	0	1	0.0	0.0	0.125	0.0
80	80	1/4	1/4	3/8	2	1	I64					C	I		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
81	81	0	0	3/4	2	1	ii65					C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	5	0.0	0.0	1.0	0.0
81	81	1/4	1/4	3/4	2	1	V(4)					C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	0.5	0.0
81	81	1/2	1/2	3/4	2	1	ii%43	0	-4.84934		/	C	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4	0	3	0.0	0.0	0.75	0.0
82	82	0	0	3/8	2	1	V(64)					C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1	2	6	0.25	0.03125	0.84375	0.03571428571428571
82	82	1/4	1/4	3/8	2	1	vii%7/V	-2.11441	-2.81325		/	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	3	0.0	0.0	0.25	0.0
83	83	0	0	3/8	2	1	V(64)}	-0.156623	-3.9096		/	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1	1	3	0.25	0.0	0.375	0.0
83	83	1/8	1/8	3/8	2	1	V|HC					C	I		V	V					HC		M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
84	84	0	0	3/8	2	1	V{					C	I		V	V						{	M	0	0	1, 5, 2		1	1	5	4	0.5555555555555556	0.25	0.25	0.5
84	84	5/16	5/16	3/8	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.125	0.0
85	85	0	0	3/8	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	4	9	0.3076923076923077	0.1875	0.6875	0.21428571428571427
86	86	0	0	3/8	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	5	6	0.45454545454545453	0.25	0.5	0.3333333333333333
86	86	5/16	5/16	3/8	2	1	V7					C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.125	0.0
87	87	0	0	3/8	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	4	9	0.3076923076923077	0.1875	0.6875	0.21428571428571427
88	88	0	0	3/8	2	1	V[V					C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.625	0.0
88	88	3/16	3/16	3/8	2	1	I	0.391557	-3.67467		/	C	I	V	I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
88	88	5/16	5/16	3/8	2	1	viio6/V	0	-3.59636		/	C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3	0	2	0.0	0.0	0.125	0.0
89	89	0	0	3/8	2	1	V					C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.625	0.0
89	89	3/16	3/16	3/8	2	1	I					C	I	V	I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
89	89	5/16	5/16	3/8	2	1	viio6/V					C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3	0	2	0.0	0.0	0.125	0.0
90	90	0	0	3/8	2	1	V]					C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.625	0.0
90	90	3/16	3/16	3/8	2	1	vi2					C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1	0	2	0.0	0.0	0.25	0.0
90	90	1/4	1/4	3/8	2	1	V2					C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	0.25	0.0
91	91	0	0	3/8	2	1	i6}	0	-4.5361		/	C	I		i6	i		6				}	m	0	0	-3, 1, 0		0	-3	2	3	0.4	0.0	0.75	0.0
92	92	0	0	3/8	2	1	i{					C	I		i	i						{	m	0	0	0, -3, 1		0	0	0	2	0.0	0.0	0.1875	0.0
92	92	1/8	1/8	3/8	2	1	viio43/V					C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0	1	5	0.16666666666666666	0.0	0.75	0.0
93	93	0	0	3/8	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1	5	6	9	0.4	0.1875	0.5625	0.25
94	94	0	0	3/8	2	1	i					C	I		i	i							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
94	94	1/8	1/8	3/8	2	1	viio43/V					C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0	1	5	0.16666666666666666	0.0	0.75	0.0
95	95	0	0	3/8	2	1	V6					C	I		V6	V		6					M	0	0	5, 2, 1		1	5	6	9	0.4	0.1875	0.5625	0.25
96	96	0	0	3/8	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
96	96	1/8	1/8	3/8	2	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
96	96	1/4	1/4	3/8	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
97	97	0	0	3/8	2	1	IV					C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
97	97	1/8	1/8	3/8	2	1	viio6					C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
97	97	1/4	1/4	3/8	2	1	I6					C	I		I6	I		6					M	0	0	4, 1, 0		0	4	2	5	0.2857142857142857	0.03125	0.34375	0.08333333333333333
98	98	0	0	3/8	2	1	IV6					C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.0	0.625	0.0
98	98	1/4	1/4	3/8	2	1	viio					C	I		viio	vii	o						o	0	0	5, 2, -1		5	5	0	2	0.0	0.0	0.25	0.0
99	99	0	0	3/8	2	1	I					C	I		I	I							M	0	0	0, 4, 1		0	0	1	4	0.2	0.03125	0.34375	0.08333333333333333
99	99	1/8	1/8	3/8	2	1	ii65	-0.156623	-5.86739		/	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	3	0.0	0.0	0.5	0.0
99	99	1/4	1/4	3/8	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
100	100	0	0	3/8	2	1	vi|DC					C	I		vi	vi					DC		m	0	0	3, 0, 4		3	3	1	4	0.2	0.03125	0.46875	0.0625
100	100	1/8	1/8	3/8	2	1	ii65					C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	2	0.0	0.0	0.375	0.0
100	100	1/4	1/4	3/8	2	1	V					C	I		V	V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
101	101	0	0	3/8	2	1	I|PAC}					C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
