mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	4	9	9	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	32									
4	4	10	10	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	33									
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	34									
5	5	12	12	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	35									
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	36									
5	5	14	14	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	37									
5	5	57/4	57/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	38									
5	5	29/2	29/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	39									
5	5	59/4	59/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	40									
5	5	12	12	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	41									
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	42									
5	5	13	13	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	43									
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	44									
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	45									
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	46									
6	6	15	15	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	47									
6	6	15	15	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	48									
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	49									
6	6	17	17	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	50									
6	6	69/4	69/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	51									
6	6	35/2	35/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	52									
6	6	71/4	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	53									
6	6	15	15	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	54									
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	55									
6	6	16	16	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	56									
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	57									
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	58									
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	59									
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	60									
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	61									
7	7	19	19	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	62									
7	7	18	18	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	63									
7	7	37/2	37/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	64									
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	65									
7	7	20	20	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	66									
7	7	81/4	81/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	67									
7	7	41/2	41/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	68									
7	7	83/4	83/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	69									
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	70									
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	71									
8	8	21	21	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	72									
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	73									
8	8	22	22	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	74									
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	75									
8	8	21	21	0.0	0	0	Chord	3/4	1	2	0	appoggiatura	1/8	1	76									
8	8	21	21	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	77									
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	78									
8	8	23	23	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	79									
8	8	93/4	93/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	80									
8	8	47/2	47/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	81									
8	8	95/4	95/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	82									
8	8	21	21	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	83									
8	8	22	22	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	84									
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	85									
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	86									
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	87									
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	88									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	89									
9	9	24	24	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	90									
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	91									
9	9	25	25	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	92									
9	9	103/4	103/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	93									
9	9	26	26	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	94									
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	95									
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	96									
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	97									
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	98									
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	99									
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	100									
10	10	28	28	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	101									
10	10	113/4	113/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	102									
10	10	57/2	57/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	103									
10	10	115/4	115/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	104									
10	10	29	29	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	105									
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	106									
10	10	27	27	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	107									
10	10	28	28	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	108									
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	109									
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	110									
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	111									
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	112									2
10	10	29	29	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	113									
10	10	117/4	117/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	114									
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	115									
11	11	30	30	0.0	0	0	Dynamic	3/4	1	1	0					pp								
11	11	30	30	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	116									
11	11	121/4	121/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	117									
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	118									
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	119									
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	120									
11	11	32	32	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	121									
11	11	32	32	0.0	1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	122									
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	123									
11	11	65/2	65/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	124									
11	11	131/4	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	125									
11	11	30	30	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	126									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	127									
11	11	30	30	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	128									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	129									
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	130									
12	12	35	35	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	131									
12	12	33	33	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	132									
12	12	133/4	133/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	133									
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	134									
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	135									
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	136									
12	12	35	35	0.0	1/2	1/2	Chord	3/4	1	2	0	grace32	1/32	1	137									
12	12	35	35	0.0	1/2	1/2	Chord	3/4	1	2	0	grace32	1/32	1	138									
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	139									
12	12	71/2	71/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	140									
12	12	143/4	143/4	0.0	11/16	11/16	StaffText	3/4	1	2	0							cresc.						
12	12	143/4	143/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	141									
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	142									
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	143									
13	13	36	36	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	144									
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	145									
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	146									3
13	13	38	38	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	147									
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	148									
13	13	36	36	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	149									
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	150									
13	13	37	37	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	151									
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	152									
13	13	36	36	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	153									
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	154									
13	13	37	37	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	155									4
13	13	38	38	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	156									
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	157									
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	158									
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	159									
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	160									5
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	161									
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	162									
14	14	39	39	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	163									
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	164									
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	165									6
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	166									
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	167									
14	14	39	39	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	168									
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	169									
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	170									7
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	171									
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	172									
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	173									8
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	174									
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	175									
15	15	44	44	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	176									
15	15	177/4	177/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	177									
15	15	89/2	89/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	178									
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	179									
15	15	42	42	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	180									9
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	181									
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	182									
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	183									10
15	15	43	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	184									
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	185									
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	186									
15	15	44	44	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	187									
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	188									
16	16	45	45	0.0	0	0	Dynamic	3/4	1	1	0					f								
16	16	45	45	0.16666666666666666	0	0	Chord	3/4	1	1	1/24		1/16	2/3	189									
16	16	271/6	271/6	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24		1/16	2/3	190									
16	16	136/3	136/3	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24		1/16	2/3	191									
16	16	91/2	91/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	192									
16	16	137/3	137/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	193									
16	16	275/6	275/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	194									
16	16	46	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	195									
16	16	47	47	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	196									
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	197									
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	198									
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	199									
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	200									
16	16	46	46	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	201									
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	202									
16	16	45	45	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	203									
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	204									
17	17	193/4	193/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					pp								
17	17	193/4	193/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	205									
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	206									
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	207									
17	17	49	49	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	208									
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	209									
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	210									
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	211									
17	17	48	48	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	212									
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	213									
17	17	49	49	0.0	1/4	1/4	Chord	3/4	2	2	0	appoggiatura	1/8	1	214									
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	215									
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	216									
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	217									
18	18	103/2	103/2	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24		1/16	2/3	218									
18	18	155/3	155/3	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24		1/16	2/3	219									
18	18	311/6	311/6	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24		1/16	2/3	220									
18	18	52	52	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24		1/16	2/3	221									
18	18	313/6	313/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	222									
18	18	157/3	157/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	223									
18	18	105/2	105/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	224									
18	18	158/3	158/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	225									
18	18	317/6	317/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	226									
18	18	53	53	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	227									
18	18	53	53	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	228									
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	229									
18	18	51	51	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	230									
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	231									
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	232									
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	233									
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	234									
18	18	51	51	0.0	0	0	Dynamic	3/4	2	2	0					p								
18	18	51	51	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	235									
19	19	54	54	0.0	0	0	Dynamic	3/4	1	1	0					p								
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	236									
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	237									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	238									
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	239									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	240									
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	241									
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	242									11
20	20	59	59	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	243									
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	244									
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	245									
20	20	57	57	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	246									
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	247									
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	248									
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	249									
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	250									
21	21	61	61	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	251									
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	252									
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	253									
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	254									
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	255									
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	256									
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	257									
21	21	60	60	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	258									
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	259									
21	21	61	61	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	260									
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	261									
21	21	62	62	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	262									
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	263									
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	264									
22	22	127/2	127/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	265									
22	22	129/2	129/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	266									
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	267									
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	268									
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	269									12
22	22	65	65	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	270									
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	271									
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	272									
22	22	63	63	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	273									
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	274									
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	275									
23	23	66	66	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	276									
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	277									
23	23	68	68	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	278									
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	279									
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	280									
23	23	66	66	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	281									
23	23	133/2	133/2	1.0	1/8	1/8	Chord	3/4	1	2	1/4		1/4	1	282									
23	23	135/2	135/2	1.0	3/8	3/8	Chord	3/4	1	2	1/4		1/4	1	283									
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	284									
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	285									
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	286									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	287									
