mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	5	17	17	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	53									
5	5	69/4	69/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	54									
5	5	35/2	35/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	55									
5	5	71/4	71/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	56									
5	5	18	18	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	57									
5	5	73/4	73/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	58									
5	5	37/2	37/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	59									
5	5	75/4	75/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	60									
5	5	19	19	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	61									
5	5	77/4	77/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	62									
5	5	39/2	39/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	63									
5	5	79/4	79/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	64									
6	6	20	20	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	65									
6	6	81/4	81/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	66									
6	6	41/2	41/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	67									
6	6	83/4	83/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	68									
6	6	21	21	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	69									
6	6	85/4	85/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	70									
6	6	43/2	43/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	71									
6	6	87/4	87/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	72									
6	6	22	22	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	73									
6	6	89/4	89/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	74									
6	6	45/2	45/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	75									
6	6	91/4	91/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	76									
6	6	23	23	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	77									
6	6	93/4	93/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	78									
6	6	47/2	47/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	79									
6	6	95/4	95/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	80									
7	7	24	24	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	81									
7	7	97/4	97/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	82									
7	7	49/2	49/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	83									
7	7	99/4	99/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	84									
7	7	25	25	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	85									
7	7	101/4	101/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	86									
7	7	51/2	51/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	87									
7	7	103/4	103/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	88									
7	7	26	26	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	89									
7	7	105/4	105/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	90									
7	7	53/2	53/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	91									
7	7	107/4	107/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	92									
7	7	27	27	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	93									
7	7	109/4	109/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	94									
7	7	55/2	55/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	95									
7	7	111/4	111/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	96									
8	8	28	28	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	97									
8	8	113/4	113/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	98									
8	8	57/2	57/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	99									
8	8	115/4	115/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	100									
8	8	29	29	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	101									
8	8	117/4	117/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	102									
8	8	59/2	59/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	103									
8	8	119/4	119/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	104									
8	8	30	30	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	105									
8	8	121/4	121/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	106									
8	8	61/2	61/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	107									
8	8	123/4	123/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	108									
8	8	31	31	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	109									
8	8	125/4	125/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	110									
8	8	63/2	63/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	111									
8	8	127/4	127/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	112									
9	9	33	33	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	113									
9	9	133/4	133/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	114									
9	9	67/2	67/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	115									
9	9	135/4	135/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	116									
9	9	34	34	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	117									
9	9	137/4	137/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	118									
9	9	69/2	69/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	119									
9	9	139/4	139/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	120									
9	9	35	35	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	121									
9	9	141/4	141/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	122									
9	9	71/2	71/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	123									
9	9	143/4	143/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	124									
9	9	35	35	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	125									
9	9	32	32	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	126									
9	9	129/4	129/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	127									
9	9	65/2	65/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	128									
9	9	131/4	131/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	129									
10	10	37	37	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	130									
10	10	149/4	149/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	131									
10	10	75/2	75/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	132									
10	10	151/4	151/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	133									
10	10	38	38	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	134									
10	10	153/4	153/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	135									
10	10	77/2	77/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	136									
10	10	155/4	155/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	137									
10	10	39	39	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	138									
10	10	157/4	157/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	139									
10	10	79/2	79/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	140									
10	10	159/4	159/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	141									
10	10	36	36	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	142									
10	10	36	36	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	143									
10	10	145/4	145/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	144									
10	10	73/2	73/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	145									
10	10	147/4	147/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	146									
10	10	39	39	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	147									
11	11	40	40	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	148									
11	11	161/4	161/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	149									
11	11	81/2	81/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	150									
11	11	163/4	163/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	151									
11	11	41	41	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	152									
11	11	165/4	165/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	153									
11	11	83/2	83/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	154									
11	11	167/4	167/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	155									
11	11	169/4	169/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	156									
11	11	85/2	85/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	157									
11	11	171/4	171/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	158									
11	11	43	43	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	159									
11	11	173/4	173/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	160									
11	11	87/2	87/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	161									
11	11	175/4	175/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	162									
11	11	42	42	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	163									
11	11	40	40	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	164									
11	11	42	42	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	165									
12	12	177/4	177/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	166									
12	12	89/2	89/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	167									
12	12	179/4	179/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	168									
12	12	45	45	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	169									
12	12	181/4	181/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	170									
12	12	91/2	91/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	171									
12	12	183/4	183/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	172									
12	12	185/4	185/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	173									
12	12	93/2	93/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	174									
12	12	187/4	187/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	175									
12	12	47	47	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	176									
12	12	189/4	189/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	177									
12	12	95/2	95/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	178									
12	12	191/4	191/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	179									
12	12	44	44	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	180									
12	12	46	46	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	181									
13	13	48	48	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	182									
13	13	193/4	193/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	183									
13	13	97/2	97/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	184									
13	13	195/4	195/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	185									
13	13	49	49	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	186									
13	13	197/4	197/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	187									
13	13	99/2	99/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	188									
13	13	199/4	199/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	189									
13	13	201/4	201/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	190									
13	13	101/2	101/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	191									
13	13	203/4	203/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	192									
13	13	51	51	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	193									
13	13	205/4	205/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	194									
13	13	103/2	103/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	195									
13	13	207/4	207/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	196									
13	13	48	48	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	197									
13	13	50	50	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	198									
14	14	209/4	209/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	199									
14	14	105/2	105/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	200									
14	14	211/4	211/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	201									
14	14	53	53	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	202									
14	14	213/4	213/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	203									
14	14	107/2	107/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	204									
14	14	215/4	215/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	205									
14	14	217/4	217/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	206									
14	14	109/2	109/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	207									
14	14	219/4	219/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	208									
14	14	55	55	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	209									
14	14	221/4	221/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	210									
14	14	111/2	111/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	211									
14	14	223/4	223/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	212									
14	14	52	52	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	213									
14	14	54	54	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	214									
15	15	119/2	119/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	215									
15	15	239/4	239/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	216									
15	15	56	56	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	217									
15	15	225/4	225/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	218									
15	15	113/2	113/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	219									
15	15	227/4	227/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	220									
15	15	57	57	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	221									
15	15	229/4	229/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	222									
15	15	115/2	115/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	223									
15	15	231/4	231/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	224									
15	15	58	58	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	225									
15	15	233/4	233/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	226									
15	15	117/2	117/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	227									
15	15	235/4	235/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	228									
15	15	59	59	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	229									
15	15	237/4	237/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	230									
16	16	127/2	127/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	231									
16	16	255/4	255/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	232									
16	16	60	60	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	233									
16	16	241/4	241/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	234									
16	16	121/2	121/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	235									
16	16	243/4	243/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	236									
16	16	61	61	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	237									
16	16	245/4	245/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	238									
16	16	123/2	123/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	239									
16	16	247/4	247/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	240									
16	16	62	62	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	241									
16	16	249/4	249/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	242									
16	16	125/2	125/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	243									
16	16	251/4	251/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	244									
16	16	63	63	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	245									
16	16	253/4	253/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	246									
17	17	65	65	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	247									
17	17	66	66	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	248									
17	17	133/2	133/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	249									
17	17	267/4	267/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	250									
17	17	67	67	0.0		3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	251									
17	17	67	67	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	252		ornamentTurn							
17	17	65	65	1.0		1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	253									
17	17	66	66	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	254									
17	17	133/2	133/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	255									
17	17	267/4	267/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	256									
17	17	67	67	0.0		3/4	3/4	Chord	4/4	1	2	0	appoggiatura	1/8	1	257									
17	17	67	67	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	258									
17	17	64	64	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	259									
17	17	66	66	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	260									
18	18	68	68	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	261									
18	18	69	69	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	262									
18	18	70	70	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	263									
18	18	141/2	141/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	264									
18	18	283/4	283/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	265									
18	18	71	71	0.0		3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	266									
18	18	71	71	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	267		ornamentTurn							
18	18	68	68	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	268									
18	18	69	69	1.0		1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	269									
18	18	70	70	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	270									
18	18	141/2	141/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	271									
18	18	283/4	283/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	272									
18	18	71	71	0.0		3/4	3/4	Chord	4/4	1	2	0	appoggiatura	1/8	1	273									
18	18	71	71	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	274									
18	18	68	68	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	275									
18	18	70	70	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	276									
18	18	68	68	1.0		0	0	Chord	4/4	2	2	1/4		1/4	1	277									
18	18	70	70	1.0		1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	278									
19	19	72	72	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	279									
19	19	289/4	289/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	280									
