mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
5	4	50/3	50/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	56									
5	4	13	13	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	57									1
5	4	14	14	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	58									
5	4	13	13	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	59									
6	5	17	17	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	60									
6	5	52/3	52/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	61									
6	5	53/3	53/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	62									
6	5	18	18	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	63									
6	5	55/3	55/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	64									
6	5	56/3	56/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	65									
6	5	19	19	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	66									
6	5	20	20	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	67									
6	5	18	18	2.0	1/4	1/4	Chord	2/2	2	1	1/2		1/2	1	68									
6	5	20	20	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	69									
6	5	19	19	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	70									
6	5	20	20	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	71									
7	6	21	21	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	72									
7	6	22	22	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	73									
7	6	67/3	67/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	74									
7	6	68/3	68/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	75									
7	6	23	23	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	76									2
7	6	24	24	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	77									
7	6	73/3	73/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	78									
7	6	74/3	74/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	79									
7	6	21	21	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	80									3
7	6	22	22	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	81									
7	6	24	24	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	82									
7	6	21	21	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	83									
7	6	24	24	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	84									
8	7	25	25	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	85									
8	7	26	26	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	86									
8	7	79/3	79/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	87									
8	7	80/3	80/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	88									
8	7	27	27	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	89									4
8	7	28	28	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	90									
8	7	85/3	85/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	91									
8	7	86/3	86/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	92									
8	7	25	25	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	93									
8	7	26	26	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	94									
8	7	28	28	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	95									
8	7	25	25	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	96									
8	7	28	28	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	97									
9	8	29	29	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	98		ornamentShortTrill							
9	8	30	30	0.6666666666666666	1/4	1/4	Chord	2/2	1	1	1/6		1/4	2/3	99									
9	8	92/3	92/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	100									
9	8	31	31	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	101									
9	8	94/3	94/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	102									
9	8	95/3	95/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	103									
9	8	32	32	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	104									
9	8	97/3	97/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	105									
9	8	98/3	98/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	106									
9	8	29	29	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	107									
9	8	29	29	0.3333333333333333	0	0	Chord	2/2	2	2	1/12		1/8	2/3	108									
9	8	88/3	88/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	2	1/12		1/8	2/3	109									
9	8	89/3	89/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	2	1/12		1/8	2/3	110									
9	8	30	30	0.3333333333333333	1/4	1/4	Chord	2/2	2	2	1/12		1/8	2/3	111									
9	8	91/3	91/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	2	1/12		1/8	2/3	112									
9	8	92/3	92/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	2	1/12		1/8	2/3	113									
9	8	31	31	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	114									
10	9	33	33	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	115		ornamentShortTrill							
10	9	34	34	0.6666666666666666	1/4	1/4	Chord	2/2	1	1	1/6		1/4	2/3	116									
10	9	104/3	104/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	117									
10	9	35	35	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	118									
10	9	106/3	106/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	119									
10	9	107/3	107/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	120									
10	9	36	36	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	121									
10	9	109/3	109/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	122									
10	9	110/3	110/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	123									
10	9	33	33	0.3333333333333333	0	0	Chord	2/2	2	1	1/12		1/8	2/3	124									
10	9	100/3	100/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	125									
10	9	101/3	101/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	126									
10	9	34	34	0.3333333333333333	1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	127									
10	9	103/3	103/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	128									
10	9	104/3	104/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	129									
10	9	35	35	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	130									
11	10	37	37	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	131									
11	10	112/3	112/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	132									
11	10	113/3	113/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	133									
11	10	38	38	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	134									
11	10	115/3	115/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	135									
11	10	116/3	116/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	136									
11	10	39	39	0.0	1/2	1/2	Chord	2/2	1	1	0	appoggiatura	1/8	1	137									
11	10	39	39	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	138									
11	10	38	38	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	139									
11	10	39	39	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	140									
11	10	40	40	0.6666666666666666	3/4	3/4	Chord	2/2	1	2	1/6		1/4	2/3	141									
11	10	122/3	122/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	2	1/12		1/8	2/3	142									
11	10	38	38	1.0	1/4	1/4	Chord	2/2	1	3	1/4		1/4	1	143									
11	10	39	39	1.0	1/2	1/2	Chord	2/2	1	3	1/4		1/4	1	144									
11	10	40	40	1.0	3/4	3/4	Chord	2/2	1	3	1/4		1/4	1	145									
11	10	40	40	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	146									
11	10	121/3	121/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	147									
11	10	122/3	122/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	148									
12	11	41	41	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	149									
12	11	42	42	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	150									
12	11	127/3	127/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	151									
12	11	128/3	128/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	152									
12	11	43	43	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	153									
12	11	130/3	130/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	154									
12	11	131/3	131/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	155									
12	11	44	44	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	156									
12	11	41	41	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	157									
12	11	43	43	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	158									
12	11	41	41	0.3333333333333333	0	0	Chord	2/2	2	1	1/12		1/8	2/3	159									
12	11	124/3	124/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	160									
12	11	125/3	125/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	161									
12	11	42	42	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	162		articStaccatoAbove							
12	11	43	43	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	163									
12	11	130/3	130/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	164									
12	11	131/3	131/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	165									
12	11	44	44	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	166									
12	11	133/3	133/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	167									
12	11	134/3	134/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	168									
13	12	45	45	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	169									
13	12	136/3	136/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	170									
13	12	137/3	137/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	171									
13	12	187/4	187/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	172									
13	12	47	47	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	173									5
13	12	48	48	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	174									
13	12	46	46	0.3333333333333333	1/4	1/4	Chord	2/2	1	2	1/12		1/8	2/3	175									
13	12	139/3	139/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	2	1/12		1/8	2/3	176									
13	12	140/3	140/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	2	1/12		1/8	2/3	177									
13	12	47	47	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	178									6
13	12	48	48	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	179									6
13	12	45	45	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	180		ornamentShortTrill							
13	12	47	47	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	181									
13	12	142/3	142/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	182									
13	12	143/3	143/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	183									
13	12	48	48	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	184									
13	12	145/3	145/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	185									
13	12	146/3	146/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	186									
14	13	50	50	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	187									
14	13	52	52	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	188									
14	13	50	50	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	189									
14	13	51	51	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	190									
14	13	52	52	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	191									
14	13	49	49	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	192									
14	13	99/2	99/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	193									
14	13	101/2	101/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	194									
14	13	51	51	0.0	1/2	1/2	Chord	2/2	2	1	0	appoggiatura	1/8	1	195									
14	13	51	51	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	196									
15	14	53	53	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	197									7
15	14	54	54	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	198									
15	14	53	53	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	199									8
15	14	54	54	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	200									
15	14	53	53	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	201									9
15	14	54	54	0.75	1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	202									
15	14	219/4	219/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	203									
15	14	55	55	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	204									
15	14	166/3	166/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	205									
15	14	167/3	167/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	206									
15	14	56	56	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	207									
15	14	169/3	169/3	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	208									
15	14	170/3	170/3	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	209									
16	15	58	58	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	210									
16	15	59	59	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	211									
16	15	60	60	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	212									
16	15	58	58	2.0	1/4	1/4	Chord	2/2	1	2	1/2		1/2	1	213									
16	15	60	60	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	214									
16	15	57	57	0.3333333333333333	0	0	Chord	2/2	2	1	1/12		1/8	2/3	215									
16	15	172/3	172/3	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	216									
16	15	173/3	173/3	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	217									
16	15	58	58	0.3333333333333333	1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	218									
16	15	175/3	175/3	0.3333333333333333	1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	219									
16	15	176/3	176/3	0.3333333333333333	5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	220									
16	15	59	59	0.0	1/2	1/2	Chord	2/2	2	1	0	appoggiatura	1/8	1	221									
16	15	59	59	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	222									
17	16	61	61	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	223									10
17	16	62	62	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	224									
17	16	190/3	190/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	225									
17	16	191/3	191/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	226									
17	16	64	64	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	227									
17	16	193/3	193/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	228									
17	16	194/3	194/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	229									
17	16	61	61	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	230									11
17	16	62	62	0.5	1/4	1/4	Chord	2/2	1	2	1/8		1/8	1	231									
17	16	61	61	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	232									12
17	16	62	62	0.75	1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	233									
17	16	251/4	251/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	234									
17	16	63	63	0.5	1/2	1/2	Chord	2/2	2	2	1/8		1/8	1	235									
18	17	65	65	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	236									
18	17	196/3	196/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	237									
18	17	197/3	197/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	238									
18	17	66	66	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	239									
18	17	199/3	199/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	240									
18	17	200/3	200/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	241									
18	17	67	67	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	242									
18	17	202/3	202/3	0.6666666666666666	7/12	7/12	Chord	2/2	1	1	1/6		1/4	2/3	243									
18	17	68	68	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	244									
18	17	66	66	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	245									
18	17	67	67	0.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	246									
18	17	202/3	202/3	0.3333333333333333	7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	247									
18	17	203/3	203/3	0.3333333333333333	2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	248									
18	17	68	68	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	249									
18	17	66	66	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	250									
18	17	67	67	2.0	1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	251									
19	18	69	69	0.0	0	0	Dynamic	2/2	1	1	0					p								
19	18	69	69	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	252									13
19	18	71	71	0.75	1/2	1/2	Chord	2/2	1	1	3/16		1/8	3/2	253									
19	18	287/4	287/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	254									
19	18	72	72	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	255									
19	18	291/4	291/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	256									
19	18	70	70	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	257									
19	18	71	71	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	258									
19	18	70	70	1.0	1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	259									
19	18	71	71	1.0	1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	260									
19	18	72	72	1.0	3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	261									
20	19	73	73	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	262									
20	19	75	75	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	263									
20	19	226/3	226/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	264									
20	19	227/3	227/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	265									
20	19	76	76	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	266									
20	19	229/3	229/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	267									
20	19	230/3	230/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	268									
