mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
60	59	701/4	713/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	776									
60	59	351/2	357/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	777									
60	59	703/4	715/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	778									
60	59	176	179	0.25		1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	779									
60	59	705/4	717/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	780									
60	59	353/2	359/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	781									
60	59	707/4	719/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	782									
60	59	174	177	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	783									
60	59	175	178	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	784									
60	59	174	177	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	785									
60	59	175	178	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	786									
61	60	709/4	721/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	787									
61	60	355/2	361/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	788									
61	60	711/4	723/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	789									
61	60	178	181	0.25		1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	790									
61	60	713/4	725/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	791									
61	60	357/2	363/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	792									
61	60	715/4	727/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	793									
61	60	179	182	0.25		1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	794									
61	60	717/4	729/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	795									
61	60	359/2	365/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	796									
61	60	719/4	731/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	797									
61	60	177	180	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	798									
61	60	178	181	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	799									
61	60	177	180	1.0		0	0	Chord	3/4	2	2	1/4		1/4	1	800									
61	60	178	181	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	801									
62	61	180	183	0.25		0	0	Chord	3/4	1	1	1/16		1/16	1	802									
62	61	721/4	733/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	803									
62	61	361/2	367/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	804									
62	61	723/4	735/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	805									
62	61	181	184	0.25		1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	806									
62	61	725/4	737/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	807									
62	61	363/2	369/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	808									
62	61	727/4	739/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	809									
62	61	182	185	0.25		1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	810									
62	61	729/4	741/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	811									
62	61	365/2	371/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	812									
62	61	731/4	743/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	813									
62	61	180	183	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	814									
62	61	180	183	0.5		0	0	Chord	3/4	2	2	1/8		1/8	1	815									
62	61	361/2	367/2	0.5		1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	816									
63	62	183	186	0.25		0	0	Chord	3/4	1	1	1/16		1/16	1	817									
63	62	733/4	745/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	818									
63	62	367/2	373/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	819									
63	62	735/4	747/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	820									
63	62	184	187	0.25		1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	821									
63	62	737/4	749/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	822									
63	62	369/2	375/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	823									
63	62	739/4	751/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	824									
63	62	185	188	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	825									
63	62	743/4	755/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	826									
63	62	183	186	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	827									
63	62	367/2	373/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	828									
63	62	741/4	753/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	829									
63	62	371/2	377/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	830									
63	62	743/4	755/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	831									
64	63	186	189	0.0		0	0	Chord	3/4	1	1	0	grace32	1/32	1	832									
64	63	186	189	0.25		0	0	Chord	3/4	1	1	1/16		1/16	1	833		ornamentShortTrill							
64	63	745/4	757/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	834									
64	63	373/2	379/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	835									
64	63	747/4	759/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	836									
64	63	187	190	0.0		1/4	1/4	Chord	3/4	1	1	0	grace32	1/32	1	837									
64	63	187	190	0.25		1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	838		ornamentShortTrill							
64	63	749/4	761/4	0.25		5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	839									
64	63	375/2	381/2	0.25		3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	840									
64	63	751/4	763/4	0.25		7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	841									
64	63	188	191	0.0		1/2	1/2	Chord	3/4	1	1	0	grace32	1/32	1	842									
64	63	188	191	0.25		1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	843		ornamentShortTrill							
64	63	753/4	765/4	0.25		9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	844									
64	63	377/2	383/2	0.25		5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	845									
64	63	755/4	767/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	846									
64	63	186	189	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	847									
64	63	187	190	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	848									
64	63	188	191	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	849									
65	64	189	192	0.0		0	0	Chord	3/4	1	1	0	grace32	1/32	1	850									
65	64	189	192	0.25		0	0	Chord	3/4	1	1	1/16		1/16	1	851		ornamentShortTrill							
65	64	757/4	769/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	852									
65	64	379/2	385/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	853									
65	64	759/4	771/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	854									
65	64	190	193	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	855									
65	64	383/2	389/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	856									
65	64	189	192	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	857									
65	64	761/4	773/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	858									
65	64	381/2	387/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	859									
65	64	763/4	775/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	860									
65	64	191	194	0.25		1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	861									
65	64	765/4	777/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	862									
65	64	383/2	389/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	863									
65	64	767/4	779/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	864									
66	65	192	195	0.25		0	0	Chord	3/4	1	1	1/16		1/16	1	865									
66	65	769/4	781/4	0.25		1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	866									
66	65	385/2	391/2	0.25		1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	867									
66	65	771/4	783/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	868									
66	65	193	196	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	869									
66	65	194	197	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	870		ornamentShortTrill							
66	65	192	195	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	871									
66	65	193	196	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	872									
66	65	194	197	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	873									
67	66		198	2.0	1	0	0	Chord	3/4	1	1	1/2		1/2	1	874									
67	66		198	0.5	1	0	0	Chord	3/4	2	1	1/8		1/8	1	875									
67	66		397/2	0.25	1	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	876									
67	66		795/4	0.25	1	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	877									
67	66		199	0.5	1	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	878									
67	66		399/2	0.5	1	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	879									
67	66		200	0.5	1	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	880									
67	66		401/2	0.5	1	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	881									
68	66	195	201	2.0	2	0	0	Chord	3/4	1	1	1/2		1/2	1	882									
68	66	195	201	1.0	2	0	0	Chord	3/4	2	1	1/4		1/4	1	883									
68	66	196	202	1.0	2	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	884									
