mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
24	24		69		0	0	3/4	2	1	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
24	24		70		1/4	1/4	3/4	2	1	1	I.V	C	I		V	V							M	0	0	1, 5, 2		1	1
25	24	69	72	3.0	0	0	3/4	2	1	2	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	25	72	75	1.5	0	0	3/4	2	1		I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
26	25	147/2	153/2	0.5	3/8	3/8	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
26	25	74	77	0.5	1/2	1/2	3/4	2	1		V64	C	V		V64	V		64					M	0	0	2, 1, 5		1	2
26	25	149/2	155/2	1.5	5/8	5/8	3/4	2	1		V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	26	76	79	0.5	1/4	1/4	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
27	26	153/2	159/2	0.5	3/8	3/8	3/4	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
27	26	77	80	0.5	1/2	1/2	3/4	2	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
27	26	155/2	161/2	0.5	5/8	5/8	3/4	2	1		V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	27	78	81	1.0	0	0	3/4	2	1		V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	79	82	0.5	1/4	1/4	3/4	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
28	27	159/2	165/2	0.5	3/8	3/8	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	27	80	83	0.5	1/2	1/2	3/4	2	1		V64	C	V		V64	V		64					M	0	0	2, 1, 5		1	2
28	27	161/2	167/2	1.5	5/8	5/8	3/4	2	1		V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	28	82	85	0.5	1/4	1/4	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	165/2	171/2	0.5	3/8	3/8	3/4	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
29	28	83	86	0.5	1/2	1/2	3/4	2	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
29	28	167/2	173/2	0.5	5/8	5/8	3/4	2	1		V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	29	84	87	3.0	0	0	3/4	2	1		I}{	C	V		I	I						}{	M	0	0	0, 4, 1		0	0
31	30	87	90	3.0	0	0	3/4	2	1		IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	31	90	93	3.0	0	0	3/4	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
33	32	93	96	0.75	0	0	3/4	2	1		ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	32	375/4	387/4	0.25	3/16	3/16	3/4	2	1		V65/V	C	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
33	32	94	97	2.0	1/4	1/4	3/4	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	33	96	99	0.75	0	0	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
34	33	387/4	399/4	0.25	3/16	3/16	3/4	2	1		V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
34	33	97	100	0.75	1/4	1/4	3/4	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
34	33	391/4	403/4	0.25	7/16	7/16	3/4	2	1		V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	98	101	1.0	1/2	1/2	3/4	2	1		I6}	C	V		I6	I		6				}	M	0	0	4, 1, 0		0	4
35	34	99	102	2.5	0	0	3/4	2	1		I.V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	203/2	209/2	0.5	5/8	5/8	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	35	102	105	0.5	0	0	3/4	2	1		I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
36	35	205/2	211/2	1.0	1/8	1/8	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
36	35	207/2	213/2	0.5	3/8	3/8	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	35	104	107	0.5	1/2	1/2	3/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
36	35	209/2	215/2	1.5	5/8	5/8	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
37	36	106	109	0.5	1/4	1/4	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	213/2	219/2	0.5	3/8	3/8	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
37	36	107	110	0.5	1/2	1/2	3/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	36	215/2	221/2	0.5	5/8	5/8	3/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	37	108	111	1.0	0	0	3/4	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	37	109	112	0.5	1/4	1/4	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
38	37	219/2	225/2	0.5	3/8	3/8	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
38	37	110	113	0.5	1/2	1/2	3/4	2	1		V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
38	37	221/2	227/2	1.5	5/8	5/8	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
39	38	112	115	0.5	1/4	1/4	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	38	225/2	231/2	0.5	3/8	3/8	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
39	38	113	116	0.5	1/2	1/2	3/4	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
39	38	227/2	233/2	0.5	5/8	5/8	3/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
40	39	114	117	3.0	0	0	3/4	2	1		I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
41	40	117	120	3.0	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
42	41	120	123	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
43	42	123	126	0.75	0	0	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	42	495/4	507/4	0.25	3/16	3/16	3/4	2	1		V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
43	42	124	127	2.0	1/4	1/4	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	126	129	0.75	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	43	507/4	519/4	0.25	3/16	3/16	3/4	2	1		viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
44	43	127	130	0.75	1/4	1/4	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	43	511/4	523/4	0.25	7/16	7/16	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
44	43	128	131	1.0	1/2	1/2	3/4	2	1		I6}	C	I		I6	I		6				}	M	0	0	4, 1, 0		0	4
45	44	129	132	2.5	0	0	3/4	2	1		V7/IV{	C	I		V7/IV	V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
45	44	263/2	269/2	0.5	5/8	5/8	3/4	2	1		V6/IV	C	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
46	45	132	135	1.0	0	0	3/4	2	1		IV(b4)	C	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
46	45	133	136	0.5	1/4	1/4	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	267/2	273/2	0.5	3/8	3/8	3/4	2	1		V2/IV	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
46	45	134	137	0.5	1/2	1/2	3/4	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
46	45	269/2	275/2	0.5	5/8	5/8	3/4	2	1		V64/IV	C	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
47	46	135	138	1.0	0	0	3/4	2	1		IV(b4)	C	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
47	46	136	139	0.5	1/4	1/4	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	46	273/2	279/2	0.5	3/8	3/8	3/4	2	1		V2/ii	C	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
47	46	137	140	0.5	1/2	1/2	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	46	275/2	281/2	0.5	5/8	5/8	3/4	2	1		V64/ii	C	I		V64/ii	V		64		ii			M	0	0	4, 3, 7		3	4
48	47	138	141	1.0	0	0	3/4	2	1		ii(4)	C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
48	47	139	142	0.5	1/4	1/4	3/4	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
48	47	279/2	285/2	0.5	3/8	3/8	3/4	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
48	47	140	143	0.5	1/2	1/2	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
48	47	281/2	287/2	0.5	5/8	5/8	3/4	2	1		V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
49	48	141	144	0.5	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
49	48	283/2	289/2	0.5	1/8	1/8	3/4	2	1		V2/vi	C	I		V2/vi	V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
49	48	142	145	0.5	1/4	1/4	3/4	2	1		#vio64/vi	C	I		#vio64/vi	#vi	o	64		vi			o	0	0	0, 6, 3		6	0
49	48	285/2	291/2	0.5	3/8	3/8	3/4	2	1		#viio6/vi	C	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
49	48	143	146	1.0	1/2	1/2	3/4	2	1		i/vi	C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
50	49	144	147	3.0	0	0	3/4	2	1		viio7/V/vi	C	I		viio7/V/vi	vii	o	7		V/vi			o7	0	0	9, 6, 3, 0		9	9
51	50	147	150	1.0	0	0	3/4	2	1		V(64)/vi}	C	I		V(64)/vi	V			64	vi		}	M	0	0	4, 3, 0		4	4
51	50	148	151	2.0	1/4	1/4	3/4	2	1		V/vi|HC	C	I		V/vi	V				vi	HC		M	0	0	4, 8, 5		4	4
52	51	150	153	3.0	0	0	3/4	2	1		i6/vi{	C	I		i6/vi	i		6		vi		{	m	0	0	0, 4, 3		3	0
53	52	153	156	3.0	0	0	3/4	2	1		bII/vi	C	I		bII/vi	bII				vi			M	0	0	-2, 2, -1		-2	-2
54	53	156	159	3.0	0	0	3/4	2	1		#viio6/ii	C	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
55	54	159	162	3.0	0	0	3/4	2	1		ii}	C	I		ii	ii						}	m	0	0	2, -1, 3		2	2
56	55	162	165	2.5	0	0	3/4	2	1		V6{	C	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
56	55	329/2	335/2	0.5	5/8	5/8	3/4	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
57	56	165	168	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
58	57	168	171	2.5	0	0	3/4	2	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	57	341/2	347/2	0.5	5/8	5/8	3/4	2	1		viio64	C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
59	58	171	174	2.0	0	0	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
59	58	173	176	0.5	1/2	1/2	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
59	58	347/2	353/2	0.5	5/8	5/8	3/4	2	1		vii%43	C	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
60	59	174	177	2.0	0	0	3/4	2	1		I6}{	C	I		I6	I		6				}{	M	0	0	4, 1, 0		0	4
60	59	176	179	1.0	1/2	1/2	3/4	2	1		V7/IV	C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
61	60	177	180	1.0	0	0	3/4	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	60	178	181	1.0	1/4	1/4	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
61	60	179	182	1.0	1/2	1/2	3/4	2	1		ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
62	61	180	183	6.0	0	0	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	186	189	1.0	0	0	3/4	2	1		I}{	C	I		I	I						}{	M	0	0	0, 4, 1		0	0
64	63	187	190	1.0	1/4	1/4	3/4	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
64	63	188	191	1.0	1/2	1/2	3/4	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	189	192	3.0	0	0	3/4	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
66	65	192	195	1.0	0	0	3/4	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
66	65	193	196	1.0	1/4	1/4	3/4	2	1		V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
66	65	194	197	1.0	1/2	1/2	3/4	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
67	66		198		0	0	3/4	2	1	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
68	66	195	201	3.0	0	0	3/4	2	1	2	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
