mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	0	0	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
9	9	1/8	1/8	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	1/4	1/4	3/8	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	10	0	0	3/8	2	1		I|IAC}{	C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
10	10	1/8	1/8	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	1/4	1/4	3/8	2	1		V7/IV	C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
11	11	0	0	3/8	2	1		IV(b4)	C	I		IV(b4)	IV			b4				M	0	0	-1, -2, 0		-1	-1
11	11	1/6	1/6	3/8	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	0	0	3/8	2	1		I(6)	C	I		I(6)	I			6				M	0	0	0, 4, 3		0	0
12	12	1/6	1/6	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	1/4	1/4	3/8	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
13	13	0	0	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
13	13	1/8	1/8	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
13	13	1/4	1/4	3/8	2	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	0	0	3/8	2	1		I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
15	15	0	0	3/8	2	1		V.IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	1/8	1/8	3/8	2	1		{	C	V									{		0	0				
16	16	0	0	3/8	2	1		ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
16	16	1/8	1/8	3/8	2	1		ii64	C	V		ii64	ii		64					m	0	0	3, 2, -1		2	3
16	16	1/4	1/4	3/8	2	1		I64	C	V		I64	I		64					M	0	0	1, 0, 4		0	1
17	17	0	0	3/4	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
17	17	1/4	1/4	3/4	2	1		V(4)	C	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
17	17	1/2	1/2	3/4	2	1		ii%43	C	V		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
18	18	0	0	3/8	2	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	1/4	1/4	3/8	2	1		vii%7/V	C	V		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
19	19	0	0	3/8	2	1		V(64)}	C	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
19	19	1/8	1/8	3/8	2	1		V|HC	C	V		V	V					HC		M	0	0	1, 5, 2		1	1
20	20	0	0	3/8	2	1		V{	C	V		V	V						{	M	0	0	1, 5, 2		1	1
20	20	5/16	5/16	3/8	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	0	0	3/8	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
22	22	0	0	3/8	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
22	22	5/16	5/16	3/8	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	0	0	3/8	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
24	24	0	0	3/8	2	1		V[V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
24	24	3/16	3/16	3/8	2	1		I	C	V	V	I	I							M	0	0	0, 4, 1		0	0
24	24	5/16	5/16	3/8	2	1		viio6/V	C	V	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
25	25	0	0	3/8	2	1		V	C	V	V	V	V							M	0	0	1, 5, 2		1	1
25	25	3/16	3/16	3/8	2	1		I	C	V	V	I	I							M	0	0	0, 4, 1		0	0
25	25	5/16	5/16	3/8	2	1		viio6/V	C	V	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
26	26	0	0	3/8	2	1		V]	C	V	V	V	V							M	0	0	1, 5, 2		1	1
26	26	3/16	3/16	3/8	2	1		vi2	C	V		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
26	26	1/4	1/4	3/8	2	1		V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	0	0	3/8	2	1		i6}	C	V		i6	i		6				}	m	0	0	-3, 1, 0		0	-3
28	28	0	0	3/8	2	1		i{	C	V		i	i						{	m	0	0	0, -3, 1		0	0
28	28	1/8	1/8	3/8	2	1		viio43/V	C	V		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
29	29	0	0	3/8	2	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
30	30	0	0	3/8	2	1		i	C	V		i	i							m	0	0	0, -3, 1		0	0
30	30	1/8	1/8	3/8	2	1		viio43/V	C	V		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
31	31	0	0	3/8	2	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
32	32	0	0	3/8	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
32	32	1/8	1/8	3/8	2	1		IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
32	32	1/4	1/4	3/8	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
33	33	0	0	3/8	2	1		IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	1/8	1/8	3/8	2	1		viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
33	33	1/4	1/4	3/8	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	0	0	3/8	2	1		IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	34	1/4	1/4	3/8	2	1		viio	C	V		viio	vii	o						o	0	0	5, 2, -1		5	5
35	35	0	0	3/8	2	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
35	35	1/8	1/8	3/8	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	35	1/4	1/4	3/8	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	3/8	2	1		vi|DC	C	V		vi	vi					DC		m	0	0	3, 0, 4		3	3
36	36	1/8	1/8	3/8	2	1		ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
36	36	1/4	1/4	3/8	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	3/8	2	1		I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
38	38	0	0	3/8	2	1		I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
38	38	1/4	1/4	3/8	2	1		I2	C	V		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
39	39	0	0	3/8	2	1		vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
39	39	1/4	1/4	3/8	2	1		vi2	C	V		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
40	40	0	0	3/8	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
40	40	1/4	1/4	3/8	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
40	40	11/32	11/32	3/8	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	0	0	3/8	2	1		I|IAC}{	C	V		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
41	41	1/8	1/8	3/8	2	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
42	42	0	0	3/8	2	1		ii65	C	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
42	42	1/4	1/4	3/8	2	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
42	42	11/32	11/32	3/8	2	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	0	0	3/8	2	1		I|IAC}	C	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
44	44	0	0	3/8	2	1		I.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	3/8	2	1		I2	C	I		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
45	45	0	0	3/8	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
45	45	1/4	1/4	3/8	2	1		vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
46	46	0	0	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
46	46	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
46	46	11/32	11/32	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	0	3/8	2	1		I|IAC}{	C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
47	47	1/8	1/8	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	0	0	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
48	48	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
48	48	11/32	11/32	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	0	0	3/8	2	1		I(4)}{	C	I		I(4)	I			4			}{	M	0	0	0, -1, 1		0	0
49	49	1/8	1/8	3/8	2	1		iio6/ii	C	I		iio6/ii	ii	o	6		ii			o	0	0	1, -2, 4		4	1
50	50	0	0	3/8	2	1		#viio43/ii	C	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
50	50	1/4	1/4	3/8	2	1		ii6(#7)	C	I		ii6(#7)	ii		6	#7				m	0	0	-1, 3, 7		2	-1
51	51	1/8	1/8	3/8	2	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
52	52	0	0	3/8	2	1		iv	C	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
53	53	0	0	3/8	2	1		I6(4)}{	C	I		I6(4)	I		6	4			}{	M	0	0	-1, 1, 0		0	-1
53	53	1/8	1/8	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	0	0	3/8	2	1		ii(2)	C	I		ii(2)	ii			2				m	0	0	4, -1, 3		2	4
54	54	1/8	1/8	3/8	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
55	55	0	0	3/8	2	1		#viio43/vi	C	I		#viio43/vi	#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
56	56	0	0	3/8	2	1		i6/vi	C	I		i6/vi	i		6		vi			m	0	0	0, 4, 3		3	0
57	57	0	0	3/8	2	1		viio43/V/vi	C	I		viio43/V/vi	vii	o	43		V/vi			o7	0	0	3, 0, 9, 6		9	3
58	58	0	0	3/8	2	1		V6/vi}	C	I		V6/vi	V		6		vi		}	M	0	0	8, 5, 4		4	8
59	59	0	0	3/8	2	1		V/vi{	C	I		V/vi	V				vi		{	M	0	0	4, 8, 5		4	4
59	59	1/8	1/8	3/8	2	1		V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
59	59	1/4	1/4	3/8	2	1		V2/vi	C	I		V2/vi	V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
60	60	0	0	3/8	2	1		vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
60	60	5/16	5/16	3/8	2	1		iio6(+4)/vi	C	I		iio6(+4)/vi	ii	o	6	+4	vi			o	0	0	2, -1, 5	4	5	2
61	61	0	0	3/8	2	1		V(64)/vi}	C	I		V(64)/vi	V			64	vi		}	M	0	0	4, 3, 0		4	4
61	61	1/8	1/8	3/8	2	1		I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
61	61	1/4	1/4	3/8	2	1		VI/ii	C	I		VI/ii	VI				ii			M	0	0	-2, 2, -1		-2	-2
62	62	0	0	3/8	2	1		V6(b2)/ii	C	I		V6(b2)/ii	V		6	b2	ii			M	0	0	7, 4, -9		3	7
62	62	1/4	1/4	3/8	2	1		V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
63	63	0	0	3/8	2	1		ii(4)	C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
63	63	1/4	1/4	3/8	2	1		ii%2	C	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
64	64	0	0	3/8	2	1		V6(b2)	C	I		V6(b2)	V		6	b2				M	0	0	5, 2, -4		1	5
64	64	1/4	1/4	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	3/8	2	1		V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
65	65	1/8	1/8	3/8	2	1		V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
65	65	1/4	1/4	3/8	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
66	66	0	0	3/8	2	1		I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
67	67	0	0	3/8	2	1		IV(#2)	C	I		IV(#2)	IV			#2				M	0	0	-1, 8, 0		-1	-1
67	67	1/8	1/8	3/8	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
67	67	1/4	1/4	3/8	2	1		V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
68	68	0	0	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
68	68	1/4	1/4	3/8	2	1		V6/vi	C	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
69	69	0	0	3/8	2	1		vi(^2)	C	I		vi(^2)	vi			^2				m	0	0	3, 5, 4		3	3
69	69	1/8	1/8	3/8	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
69	69	1/4	1/4	3/8	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
70	70	0	0	3/8	2	1		viio(#2)	C	I		viio(#2)	vii	o		#2				o	0	0	5, 7, -1		5	5
70	70	1/8	1/8	3/8	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
70	70	1/4	1/4	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
71	71	0	0	3/8	2	1		i	C	I		i	i							m	0	0	0, -3, 1		0	0
71	71	1/8	1/8	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
72	72	0	0	3/8	2	1		i}	C	I		i	i						}	m	0	0	0, -3, 1		0	0
72	72	1/8	1/8	3/8	2	1		V6|HC	C	I		V6	V		6			HC		M	0	0	5, 2, 1		1	5
73	73	0	0	3/8	2	1		I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
73	73	1/4	1/4	3/8	2	1		I2	C	I		I2	I		2					Mm7	0	0	-2, 0, 4, 1		0	-2
74	74	0	0	3/8	2	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
74	74	1/4	1/4	3/8	2	1		vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
75	75	0	0	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
75	75	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
75	75	11/32	11/32	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	0	0	3/8	2	1		I|IAC}{	C	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
76	76	1/8	1/8	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	0	0	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
77	77	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
77	77	11/32	11/32	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	3/8	2	1		I|IAC}	C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
79	79	0	0	3/8	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
79	79	1/8	1/8	3/8	2	1		{	C	I									{		0	0				
80	80	0	0	3/8	2	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
80	80	1/8	1/8	3/8	2	1		ii64	C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
80	80	1/4	1/4	3/8	2	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
81	81	0	0	3/4	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
81	81	1/4	1/4	3/4	2	1		V(4)	C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
81	81	1/2	1/2	3/4	2	1		ii%43	C	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
82	82	0	0	3/8	2	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
82	82	1/4	1/4	3/8	2	1		vii%7/V	C	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
83	83	0	0	3/8	2	1		V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
83	83	1/8	1/8	3/8	2	1		V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
84	84	0	0	3/8	2	1		V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
84	84	5/16	5/16	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	0	0	3/8	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
86	86	0	0	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
86	86	5/16	5/16	3/8	2	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	0	0	3/8	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
88	88	0	0	3/8	2	1		V[V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
88	88	3/16	3/16	3/8	2	1		I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
88	88	5/16	5/16	3/8	2	1		viio6/V	C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
89	89	0	0	3/8	2	1		V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
89	89	3/16	3/16	3/8	2	1		I	C	I	V	I	I							M	0	0	0, 4, 1		0	0
89	89	5/16	5/16	3/8	2	1		viio6/V	C	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
90	90	0	0	3/8	2	1		V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
90	90	3/16	3/16	3/8	2	1		vi2	C	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
90	90	1/4	1/4	3/8	2	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
91	91	0	0	3/8	2	1		i6}	C	I		i6	i		6				}	m	0	0	-3, 1, 0		0	-3
92	92	0	0	3/8	2	1		i{	C	I		i	i						{	m	0	0	0, -3, 1		0	0
92	92	1/8	1/8	3/8	2	1		viio43/V	C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
93	93	0	0	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
94	94	0	0	3/8	2	1		i	C	I		i	i							m	0	0	0, -3, 1		0	0
94	94	1/8	1/8	3/8	2	1		viio43/V	C	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
95	95	0	0	3/8	2	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
96	96	0	0	3/8	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
96	96	1/8	1/8	3/8	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
96	96	1/4	1/4	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
97	97	0	0	3/8	2	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
97	97	1/8	1/8	3/8	2	1		viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
97	97	1/4	1/4	3/8	2	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
98	98	0	0	3/8	2	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
98	98	1/4	1/4	3/8	2	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
99	99	0	0	3/8	2	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
99	99	1/8	1/8	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
99	99	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
100	100	0	0	3/8	2	1		vi|DC	C	I		vi	vi					DC		m	0	0	3, 0, 4		3	3
100	100	1/8	1/8	3/8	2	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
100	100	1/4	1/4	3/8	2	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
101	101	0	0	3/8	2	1		I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
