mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	28	28	0.75	1/4	1/4	3/4	2	1	ii(4)	a	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
10	10	115/4	115/4	0.75	7/16	7/16	3/4	2	1	ii	a	III		ii	ii							m	1	0	2, -1, 3		2	2
10	10	59/2	59/2	0.5	5/8	5/8	3/4	2	1	V6/V	a	III		V6/V	V		6		V			M	1	0	6, 3, 2		2	6
11	11	30	30	1.0	0	0	3/4	2	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
11	11	31	31	0.5	1/4	1/4	3/4	2	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
11	11	63/2	63/2	0.5	3/8	3/8	3/4	2	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
11	11	32	32	1.0	1/2	1/2	3/4	2	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
12	12	33	33	1.0	0	0	3/4	2	1	vii%7/V}	a	III		vii%7/V	vii	%	7		V		}	%7	1	0	6, 3, 0, 4		6	6
12	12	34	34	5.0	1/4	1/4	3/4	2	1	V|HC	a	III		V	V					HC		M	1	0	1, 5, 2		1	1
13	13	36	36	0.0	0	0	3/4	2	1	{	a	III									{		1	0				
14	14	39	39	0.5	0	0	3/4	2	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
14	14	79/2	79/2	2.5	1/8	1/8	3/4	2	1	vii%7	a	III		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
15	15	42	42	0.5	0	0	3/4	2	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
15	15	85/2	85/2	0.5	1/8	1/8	3/4	2	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
15	15	43	43	1.0	1/4	1/4	3/4	2	1	V(64)	a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
15	15	44	44	0.5	1/2	1/2	3/4	2	1	iio6/ii	a	III		iio6/ii	ii	o	6		ii			o	1	0	1, -2, 4		4	1
15	15	89/2	89/2	0.5	5/8	5/8	3/4	2	1	iv/ii	a	III		iv/ii	iv				ii			m	1	0	1, -2, 2		1	1
16	16	45	45	1.0	0	0	3/4	2	1	V2/ii}{	a	III		V2/ii	V		2		ii		}{	Mm7	1	0	1, 3, 7, 4		3	1
16	16	46	46	2.0	1/4	1/4	3/4	2	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
17	17	48	48	1.0	0	0	3/4	2	1	V2	a	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
17	17	49	49	1.0	1/4	1/4	3/4	2	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
17	17	50	50	1.0	1/2	1/2	3/4	2	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
18	18	51	51	3.0	0	0	3/4	2	1	V65|HC}	a	III		V65	V		65			HC	}	Mm7	1	0	5, 2, -1, 1		1	5
19	19	54	54	1.0	0	0	3/4	2	1	I{	a	III		I	I						{	M	1	0	0, 4, 1		0	0
19	19	55	55	2.0	1/4	1/4	3/4	2	1	vii%7	a	III		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
20	20	57	57	1.0	0	0	3/4	2	1	I(64)}	a	III		I(64)	I			64			}	M	1	0	0, -1, 3		0	0
20	20	58	58	4.0	1/4	1/4	3/4	2	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
21	21	60	60	0.0	0	0	3/4	2	1	{	a	III									{		1	0				
21	21	62	62	0.5	1/2	1/2	3/4	2	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
21	21	125/2	125/2	0.5	5/8	5/8	3/4	2	1	iv6/ii	a	III		iv6/ii	iv		6		ii			m	1	0	-2, 2, 1		1	-2
22	22	63	63	1.0	0	0	3/4	2	1	V7/ii	a	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
22	22	64	64	1.0	1/4	1/4	3/4	2	1	V(4)/ii	a	III		V(4)/ii	V			4	ii			M	1	0	3, 2, 4		3	3
22	22	65	65	1.0	1/2	1/2	3/4	2	1	V7/ii	a	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
23	23	66	66	2.0	0	0	3/4	2	1	i/ii	a	III		i/ii	i				ii			m	1	0	2, -1, 3		2	2
23	23	68	68	0.5	1/2	1/2	3/4	2	1	V6/ii	a	III		V6/ii	V		6		ii			M	1	0	7, 4, 3		3	7
23	23	137/2	137/2	0.5	5/8	5/8	3/4	2	1	iv6/iii	a	III		iv6/iii	iv		6		iii			m	1	0	0, 4, 3		3	0
24	24	69	69	1.0	0	0	3/4	2	1	V7/iii	a	III		V7/iii	V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
24	24	70	70	1.0	1/4	1/4	3/4	2	1	V(4)/iii	a	III		V(4)/iii	V			4	iii			M	1	0	5, 4, 6		5	5
24	24	71	71	1.0	1/2	1/2	3/4	2	1	V7/iii	a	III		V7/iii	V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
25	25	72	72	1.0	0	0	3/4	2	1	v.i}{	a	v		i	i						}{	m	1	1	0, -3, 1		0	0
25	25	73	73	2.0	1/4	1/4	3/4	2	1	#viio7	a	v		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
26	26	75	75	1.0	0	0	3/4	2	1	i(64)	a	v		i(64)	i			64				m	1	1	0, -1, -4		0	0
26	26	76	76	2.0	1/4	1/4	3/4	2	1	i}	a	v		i	i						}	m	1	1	0, -3, 1		0	0
27	27	78	78	1.0	0	0	3/4	2	1	ii%65(2){	a	v		ii%65(2)	ii	%	65	2			{	%7	1	1	-1, -4, 0, -3		2	-1
27	27	79	79	1.0	1/4	1/4	3/4	2	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	27	80	80	1.0	1/2	1/2	3/4	2	1	i.ii	a	i		ii	ii							m	1	1	2, -1, 3		2	2
28	28	81	81	1.0	0	0	3/4	2	1	V65(2)	a	i		V65(2)	V		65	2				Mm7	1	1	5, 2, -1, -4		1	5
28	28	82	82	1.0	1/4	1/4	3/4	2	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
28	28	83	83	1.0	1/2	1/2	3/4	2	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
29	29	84	84	1.0	0	0	3/4	2	1	viio65(2)/V	a	i		viio65(2)/V	vii	o	65	2	V			o7	1	1	3, 0, -3, 1		6	3
29	29	85	85	0.5	1/4	1/4	3/4	2	1	viio65/V	a	i		viio65/V	vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
29	29	171/2	171/2	1.0	3/8	3/8	3/4	2	1	VI	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
29	29	173/2	173/2	0.5	5/8	5/8	3/4	2	1	i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
30	30	87	87	1.0	0	0	3/4	2	1	V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
30	30	88	88	2.0	1/4	1/4	3/4	2	1	viio7/V	a	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
31	31	90	90	1.0	0	0	3/4	2	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
31	31	91	91	1.5	1/4	1/4	3/4	2	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
31	31	185/2	185/2	0.5	5/8	5/8	3/4	2	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	32	93	93	1.0	0	0	3/4	2	1	viio7/V}	a	i		viio7/V	vii	o	7		V		}	o7	1	1	6, 3, 0, -3		6	6
32	32	94	94	2.0	1/4	1/4	3/4	2	1	V|HC	a	i		V	V					HC		M	1	1	1, 5, 2		1	1
33	33	96	96	1.0	0	0	3/4	2	1	i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
33	33	97	97	2.0	1/4	1/4	3/4	2	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
34	34	99	99	1.0	0	0	3/4	2	1	i(64)}	a	i		i(64)	i			64			}	m	1	1	0, -1, -4		0	0
34	34	100	100	2.0	1/4	1/4	3/4	2	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
35	35	102	102	1.0	0	0	3/4	2	1	ii%65(2){	a	i		ii%65(2)	ii	%	65	2			{	%7	1	1	-1, -4, 0, -3		2	-1
35	35	103	103	1.0	1/4	1/4	3/4	2	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	35	104	104	1.0	1/2	1/2	3/4	2	1	ii/iv	a	i		ii/iv	ii				iv			m	1	1	1, -2, 2		1	1
36	36	105	105	1.0	0	0	3/4	2	1	V65(b2)/iv	a	i		V65(b2)/iv	V		65	b2	iv			Mm7	1	1	4, 1, -2, -12		0	4
36	36	106	106	1.0	1/4	1/4	3/4	2	1	V65/iv	a	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
36	36	107	107	1.0	1/2	1/2	3/4	2	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	37	108	108	1.0	0	0	3/4	2	1	VII6(#72)	a	i		VII6(#72)	VII		6	#72				M	1	1	2, -1, 0, 3		-2	2
37	37	109	109	0.5	1/4	1/4	3/4	2	1	VII6	a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
37	37	219/2	219/2	0.5	3/8	3/8	3/4	2	1	iv64	a	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
37	37	110	110	0.5	1/2	1/2	3/4	2	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
37	37	221/2	221/2	0.5	5/8	5/8	3/4	2	1	V6(6)	a	i		V6(6)	V		6	6				M	1	1	5, -3, 1		1	5
38	38	111	111	1.0	0	0	3/4	2	1	i}	a	i		i	i						}	m	1	1	0, -3, 1		0	0
38	38	112	112	5.0	1/4	1/4	3/4	2	1	V|HC	a	i		V	V					HC		M	1	1	1, 5, 2		1	1
39	39	114	114	0.0	0	0	3/4	2	1	{	a	i									{		1	1				
40	40	117	117	0.5	0	0	3/4	2	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	235/2	235/2	2.5	1/8	1/8	3/4	2	1	#viio7	a	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
41	41	120	120	0.5	0	0	3/4	2	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
41	41	241/2	241/2	0.5	1/8	1/8	3/4	2	1	iio6	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
41	41	121	121	1.0	1/4	1/4	3/4	2	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
41	41	122	122	0.5	1/2	1/2	3/4	2	1	V(4)	a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
41	41	245/2	245/2	0.5	5/8	5/8	3/4	2	1	#viio6/iv	a	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
42	42	123	123	2.25	0	0	3/4	2	1	iv6(#7)	a	i		iv6(#7)	iv		6	#7				m	1	1	-4, 0, 4		-1	-4
42	42	501/4	501/4	0.25	9/16	9/16	3/4	2	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
42	42	251/2	251/2	0.375	5/8	5/8	3/4	2	1	iio6	a	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
42	42	1007/8	1007/8	0.125	23/32	23/32	3/4	2	1	#viio64	a	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
43	43	126	126	0.5	0	0	3/4	2	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	43	253/2	253/2	0.5	1/8	1/8	3/4	2	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	127	127	1.0	1/4	1/4	3/4	2	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
43	43	128	128	1.0	1/2	1/2	3/4	2	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
44	44	129	129	3.0	0	0	3/4	2	1	i|PAC}	a	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
