mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	1.5	0	3/8	3/8	0					firstMeasure	2
2	2	3/2	1.5	0	3/8	3/8	0						3
3	3	3	1.5	0	3/8	3/8	0						4
4	4	9/2	1.5	0	3/8	3/8	0						5
5	5	6	1.5	0	3/8	3/8	0						6
6	6	15/2	1.5	0	3/8	3/8	0				line		7
7	7	9	1.5	0	3/8	3/8	0						8
8	8	21/2	1.5	0	3/8	3/8	0						9
9	9	12	1.5	0	3/8	3/8	0						10
10	10	27/2	1.5	0	3/8	3/8	0						11
11	11	15	1.5	0	3/8	3/8	0						12
12	12	33/2	1.5	0	3/8	3/8	0						13
13	13	18	1.5	0	3/8	3/8	0				line		14
14	14	39/2	1.5	0	3/8	3/8	0						15
15	15	21	1.5	0	3/8	3/8	0						16
16	16	45/2	1.5	0	3/8	3/8	0						17
17	17	24	3.0	0	3/4	3/4	0						18
18	18	27	1.5	0	3/8	3/8	0						19
19	19	57/2	1.5	0	3/8	3/8	0						20
20	20	30	1.5	0	3/8	3/8	0				line		21
21	21	63/2	1.5	0	3/8	3/8	0						22
22	22	33	1.5	0	3/8	3/8	0						23
23	23	69/2	1.5	0	3/8	3/8	0						24
24	24	36	1.5	0	3/8	3/8	0						25
25	25	75/2	1.5	0	3/8	3/8	0						26
26	26	39	1.5	0	3/8	3/8	0				line		27
27	27	81/2	1.5	0	3/8	3/8	0						28
28	28	42	1.5	0	3/8	3/8	0						29
29	29	87/2	1.5	0	3/8	3/8	0						30
30	30	45	1.5	0	3/8	3/8	0						31
31	31	93/2	1.5	0	3/8	3/8	0				line		32
32	32	48	1.5	0	3/8	3/8	0						33
33	33	99/2	1.5	0	3/8	3/8	0						34
34	34	51	1.5	0	3/8	3/8	0						35
35	35	105/2	1.5	0	3/8	3/8	0						36
36	36	54	1.5	0	3/8	3/8	0						37
37	37	111/2	1.5	0	3/8	3/8	0				line	end	1, 38
38	38	57	1.5	0	3/8	3/8	0					start	39
39	39	117/2	1.5	0	3/8	3/8	0						40
40	40	60	1.5	0	3/8	3/8	0						41
41	41	123/2	1.5	0	3/8	3/8	0						42
42	42	63	1.5	0	3/8	3/8	0						43
43	43	129/2	1.5	0	3/8	3/8	0				line		44
44	44	66	1.5	0	3/8	3/8	0						45
45	45	135/2	1.5	0	3/8	3/8	0						46
46	46	69	1.5	0	3/8	3/8	0						47
47	47	141/2	1.5	0	3/8	3/8	0						48
48	48	72	1.5	0	3/8	3/8	0						49
49	49	147/2	1.5	0	3/8	3/8	0				line		50
50	50	75	1.5	0	3/8	3/8	0						51
51	51	153/2	1.5	0	3/8	3/8	0						52
52	52	78	1.5	0	3/8	3/8	0						53
53	53	159/2	1.5	0	3/8	3/8	0						54
54	54	81	1.5	0	3/8	3/8	0				line		55
55	55	165/2	1.5	0	3/8	3/8	0						56
56	56	84	1.5	0	3/8	3/8	0						57
57	57	171/2	1.5	0	3/8	3/8	0						58
58	58	87	1.5	0	3/8	3/8	0						59
59	59	177/2	1.5	0	3/8	3/8	0				line		60
60	60	90	1.5	0	3/8	3/8	0						61
61	61	183/2	1.5	0	3/8	3/8	0						62
62	62	93	1.5	0	3/8	3/8	0						63
63	63	189/2	1.5	0	3/8	3/8	0						64
64	64	96	1.5	0	3/8	3/8	0				line		65
65	65	195/2	1.5	0	3/8	3/8	0						66
66	66	99	1.5	0	3/8	3/8	0						67
67	67	201/2	1.5	0	3/8	3/8	0						68
68	68	102	1.5	0	3/8	3/8	0						69
69	69	207/2	1.5	0	3/8	3/8	0						70
70	70	105	1.5	0	3/8	3/8	0				line		71
71	71	213/2	1.5	0	3/8	3/8	0						72
72	72	108	1.5	0	3/8	3/8	0						73
73	73	219/2	1.5	0	3/8	3/8	0						74
74	74	111	1.5	0	3/8	3/8	0						75
75	75	225/2	1.5	0	3/8	3/8	0						76
76	76	114	1.5	0	3/8	3/8	0				line		77
77	77	231/2	1.5	0	3/8	3/8	0						78
78	78	117	1.5	0	3/8	3/8	0						79
79	79	237/2	1.5	0	3/8	3/8	0						80
80	80	120	1.5	0	3/8	3/8	0						81
81	81	243/2	3.0	0	3/4	3/4	0				line		82
82	82	249/2	1.5	0	3/8	3/8	0						83
83	83	126	1.5	0	3/8	3/8	0						84
84	84	255/2	1.5	0	3/8	3/8	0						85
85	85	129	1.5	0	3/8	3/8	0						86
86	86	261/2	1.5	0	3/8	3/8	0						87
87	87	132	1.5	0	3/8	3/8	0				line		88
88	88	267/2	1.5	0	3/8	3/8	0						89
89	89	135	1.5	0	3/8	3/8	0						90
90	90	273/2	1.5	0	3/8	3/8	0						91
91	91	138	1.5	0	3/8	3/8	0						92
92	92	279/2	1.5	0	3/8	3/8	0				line		93
93	93	141	1.5	0	3/8	3/8	0						94
94	94	285/2	1.5	0	3/8	3/8	0						95
95	95	144	1.5	0	3/8	3/8	0						96
96	96	291/2	1.5	0	3/8	3/8	0				line		97
97	97	147	1.5	0	3/8	3/8	0						98
98	98	297/2	1.5	0	3/8	3/8	0						99
99	99	150	1.5	0	3/8	3/8	0						100
100	100	303/2	1.5	0	3/8	3/8	0						101
101	101	153	1.5	0	3/8	3/8	0				line	end	38, -1
