mc	mn	keysig	timesig	act_dur	offset	repeats	volta	barline	numbering_offset	dont_count	next
114	112	2	3/4	3/4	0						115
115	113	2	3/4	3/4	0						116
116	114	2	3/4	3/4	0						117
117	115	2	3/4	3/4	0						118
118	116	2	3/4	3/4	0						119
119	117	2	3/4	3/4	0						120
120	118	2	3/4	3/4	0						121
121	119	2	3/4	3/4	0						122
122	120	2	3/4	3/4	0						123
123	121	2	3/4	3/4	0						124
124	122	2	3/4	3/4	0						125
125	123	2	3/4	3/4	0						126
126	124	2	3/4	3/4	0						127
127	125	2	3/4	3/4	0						128
128	126	2	3/4	3/4	0						129
129	127	2	3/4	3/4	0						130
130	128	2	3/4	3/4	0						131
131	129	2	3/4	3/4	0						132
132	130	2	3/4	3/4	0						133
133	131	2	3/4	3/4	0						134
134	132	2	3/4	3/4	0						135
135	133	2	3/4	3/4	0						136
136	134	2	3/4	3/4	0						137
137	135	2	3/4	3/4	0						138
138	136	2	3/4	3/4	0						139
139	137	2	3/4	3/4	0						140
140	138	2	3/4	3/4	0						141
141	139	2	3/4	3/4	0						142
142	140	2	3/4	3/4	0						143
143	141	2	3/4	3/4	0						144
144	142	2	3/4	3/4	0						145
145	143	2	3/4	3/4	0						146
146	144	2	3/4	3/4	0						147
147	145	2	3/4	3/4	0						148
148	146	2	3/4	3/4	0						149
149	147	2	3/4	3/4	0	endRepeat					150
150	148	2	2/2	1/4	0						151
151	149	2	2/2	1	1/4						152
152	150	2	2/2	1	0						153
153	151	2	2/2	1	0						154
154	152	2	2/2	1	0						155
155	153	2	2/2	1	0						156
156	154	2	2/2	1	0						157
157	155	2	2/2	1	0						158
158	156	2	2/2	1	0						159
159	157	2	2/2	1	0						160
160	158	2	2/2	1	0						161
161	159	2	2/2	1	0						162
162	160	2	2/2	1	0						163
163	161	2	2/2	1	0						164
164	162	2	2/2	1	0						165
165	163	2	2/2	1	0						166
166	164	2	2/2	1	0						167
167	165	2	2/2	1	0						168
168	166	2	2/2	1	0						169
169	167	2	2/2	1	0						170
170	168	2	2/2	1	0						171
171	169	2	2/2	1	0						172
172	170	2	2/2	1	0						173
173	171	2	2/2	1	0						174
174	172	2	2/2	1	0						175
175	173	2	2/2	1	0						176
176	174	2	2/2	1	0						177
177	175	2	2/2	1	0						178
178	176	2	2/2	1	0						179
179	177	2	2/2	1	0						180
180	178	2	2/2	1	0						181
181	179	2	2/2	1	0						182
182	180	2	2/2	1	0						183
183	181	2	2/2	1	0						184
184	182	2	2/2	1	0						185
185	183	2	2/2	1	0						186
186	184	2	2/2	1	0						187
187	185	2	2/2	1	0						188
188	186	2	2/2	1	0						189
189	187	2	2/2	1	0						190
190	188	2	2/2	1	0						191
191	189	2	2/2	1	0						192
192	190	2	2/2	3/4	0	endRepeat					104, 193
193	191	2	2/2	3/8	3/4	startRepeat		start-repeat			194
194	192	2	2/2	1	0						195
195	193	2	2/2	1	0						196
196	194	2	2/2	1	0						197
197	195	2	2/2	1	0						198
198	196	2	2/2	1	0						199
199	197	2	2/2	1	0						200
200	198	2	2/2	1	0						201
201	199	2	2/2	1	0						202
202	200	2	2/2	1	0						203
203	201	2	2/2	1	0						204
204	202	2	2/2	1	0						205
205	203	2	2/2	1	0						206
206	204	2	2/2	1	0						207
207	205	2	2/2	1	0						208
208	206	2	2/2	1	0						209
209	207	2	2/2	1	0						210
210	208	2	2/2	1	0						211
211	209	2	2/2	1	0						212
212	210	2	2/2	1	0						213
213	211	2	2/2	1	0						214
214	212	2	2/2	1	0						215
215	213	2	2/2	1	0						216
216	214	2	2/2	1	0						217
217	215	2	2/2	1	0						218
218	216	2	2/2	1	0						219
219	217	2	2/2	1	0						220
220	218	2	2/2	1	0						221
221	219	2	2/2	1	0						222
222	220	2	2/2	1	0						223
223	221	2	2/2	1	0						224
224	222	2	2/2	1	0						225
225	223	2	2/2	1	0						226
226	224	2	2/2	1	0						227
227	225	2	2/2	1	0						228
228	226	2	2/2	1	0						229
229	227	2	2/2	1	0						230
230	228	2	2/2	1	0						231
231	229	2	2/2	1	0						232
232	230	2	2/2	1	0						233
233	231	2	2/2	1	0						234
234	232	2	2/2	1	0						235
235	233	2	2/2	1	0						236
236	234	2	2/2	1	0						237
237	235	2	2/2	1	0						238
238	236	2	2/2	1	0						239
239	237	2	2/2	1	0						240
240	238	2	2/2	1	0						241
241	239	2	2/2	1	0						242
242	240	2	2/2	1	0						243
243	241	2	2/2	1	0						244
244	242	2	2/2	1	0						245
245	243	2	2/2	1	0						246
246	244	2	2/2	1	0						247
247	245	2	2/2	1	0						248
248	246	2	2/2	1	0						249
249	247	2	2/2	1	0						250
250	248	2	2/2	1	0						251
251	249	2	2/2	1	0						252
252	250	2	2/2	1	0						253
253	251	2	2/2	1	0						254
254	252	2	2/2	1	0						255
255	253	2	2/2	1	0						256
256	254	2	2/2	1	0						257
257	255	2	2/2	1	0						258
258	256	2	2/2	1	0						259
259	257	2	2/2	3/4	0	endRepeat					193, -1
