mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/4	1	2	1/4		1/4	1		3	69	A4	4	3
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	0
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	0
1	1	1	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		8	68	G#4	4	4
1	1	1	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	1
1	1	1	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	F5	5	1
1	1	11/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		8	68	G#4	4	5
1	1	11/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	2
1	1	11/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	2
2	2	3	0.0	0	0	3/4	1	1	0	grace16	1/16	1		4	76	E5	5	6
2	2	3	0.0	0	0	3/4	1	1	0	grace16	1/16	1		1	79	G5	5	7
2	2	3	1.0	0	0	3/4	1	2	1/4		1/4	1		3	69	A4	4	11
2	2	3	1.0	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	8
2	2	3	1.0	0	0	3/4	1	1	1/4		1/4	1		-1	77	F5	5	8
2	2	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	12
2	2	4	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	9
2	2	4	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	9
2	2	23/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	10
3	3	6	1.0	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	13
3	3	13/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	20
3	3	13/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	20
3	3	7	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		2	62	D4	4	21
3	3	7	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		3	69	A4	4	21
3	3	7	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	14
3	3	15/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	22
3	3	15/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	22
3	3	31/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	15
3	3	8	0.0	1/2	1/2	3/4	1	1	0	grace32	1/32	1		1	79	G5	5	16
3	3	8	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	77	F5	5	17
3	3	33/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	18
3	3	17/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		4	64	E4	4	23
3	3	17/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		8	68	G#4	4	23
3	3	35/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	19
4	4	9	1.0	0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	24
4	4	19/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	30
4	4	19/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	30
4	4	10	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		-1	65	F4	4	31
4	4	10	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		3	69	A4	4	31
4	4	10	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2		0	72	C5	5	25
4	4	21/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65	F4	4	32
4	4	21/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	32
4	4	43/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	26
4	4	11	0.75	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	81	A5	5	27
4	4	23/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		0	60	C4	4	33
4	4	23/2	0.5	5/8	5/8	3/4	1	3	1/8		1/8	1		4	64	E4	4	34
4	4	47/4	0.125	11/16	11/16	3/4	1	1	1/32		1/32	1		5	83	B5	5	28
4	4	95/8	0.125	23/32	23/32	3/4	1	1	1/32		1/32	1		0	84	C6	6	29
5	5	12	0.25	0	0	3/4	1	1	1/16		1/16	1		0	84	C6	6	35
5	5	49/4	0.25	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	36
5	5	25/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	41
5	5	25/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	41
5	5	13	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		2	62	D4	4	42
5	5	13	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		3	69	A4	4	42
5	5	27/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		2	62	D4	4	43
5	5	27/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	43
5	5	55/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	37
5	5	14	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	77	F5	5	38
5	5	29/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		4	64	E4	4	44
5	5	29/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		8	68	G#4	4	44
5	5	29/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	39
5	5	59/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	40
6	6	15	1.0	0	0	3/4	2	1	1/4		1/4	1		3	57	A3	3	50
6	6	15	0.5	0	0	3/4	1	2	1/8		1/8	1		3	69	A4	4	48
6	6	15	0.75	0	0	3/4	1	1	3/16		1/8	3/2	1	0	72	C5	5	45
6	6	31/2	0.5	1/8	1/8	3/4	1	2	1/8		1/8	1		4	64	E4	4	49
6	6	63/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	46
6	6	16	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	60	C4	4	47
6	6	16	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	47
6	6	33/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	51
6	6	17	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60	C4	4	52
6	6	35/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	53
7	7	18	1.0	0	0	3/4	1	2	1/4		1/4	1		3	69	A4	4	57
7	7	18	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	54
7	7	18	1.0	0	0	3/4	1	1	1/4		1/4	1		0	84	C6	6	54
7	7	19	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	58
7	7	19	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1	-1	0	72	C5	5	55
7	7	19	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	55
7	7	83/4	0.25	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	F#4	4	60
7	7	83/4	0.25	11/16	11/16	3/4	1	2	1/16		1/16	1		0	72	C5	5	59
7	7	83/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	56
8	8	21	0.0	0	0	3/4	1	1	0	grace16	1/16	1		2	74	D5	5	61
8	8	21	0.0	0	0	3/4	1	1	0	grace32	1/32	1		-1	77	F5	5	62
8	8	21	1.0	0	0	3/4	2	1	1/4		1/4	1		1	67	G4	4	68
8	8	21	1.0	0	0	3/4	1	2	1/4		1/4	1		0	72	C5	5	66
8	8	21	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	63
8	8	22	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	69
8	8	22	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		5	71	B4	4	67
8	8	22	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	64
8	8	95/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	65
9	9	24	0.5	0	0	3/4	2	2	1/8		1/8	1		4	52	E3	3	81
9	9	24	0.5	0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	77
9	9	24	0.75	0	0	3/4	1	1	3/16		1/8	3/2		0	72	C5	5	70
9	9	49/2	0.5	1/8	1/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	82
9	9	49/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	78
9	9	99/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	71
9	9	25	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2		-1	77	F5	5	72
9	9	51/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		0	48	C3	3	83
9	9	51/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	79
9	9	103/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	73
9	9	26	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	D5	5	74
9	9	105/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	75
9	9	53/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		4	52	E3	3	84
9	9	53/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	80
9	9	107/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	76
10	10	27	0.5	0	0	3/4	2	2	1/8		1/8	1		-1	53	F3	3	98
10	10	27	0.25	0	0	3/4	2	1	1/16		1/16	1		0	60	C4	4	93
10	10	27	0.5	0	0	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	85
10	10	109/4	0.25	1/16	1/16	3/4	2	1	1/16		1/16	1		7	61	C#4	4	94
10	10	55/2	0.5	1/8	1/8	3/4	2	2	1/8		1/8	1		-1	53	F3	3	99
10	10	55/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	95
10	10	55/2	0.25	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	86
10	10	111/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	87
10	10	28	0.75	1/4	1/4	3/4	1	1	3/16		1/8	3/2		1	79	G5	5	88
10	10	57/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		2	50	D3	3	100
10	10	57/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	96
10	10	115/4	0.25	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77	F5	5	89
10	10	29	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	E5	5	90
10	10	117/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74	D5	5	91
10	10	59/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		6	54	F#3	3	101
10	10	59/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	97
10	10	119/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	92
11	11	30	0.5	0	0	3/4	2	2	1/8		1/8	1		1	55	G3	3	123
11	11	30	1.0	0	0	3/4	1	1	1/4		1/4	1	1	0	72	C5	5	102
11	11	61/2	0.5	1/8	1/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	124
11	11	61/2	0.5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	120
11	11	31	0.5	1/4	1/4	3/4	2	2	1/8		1/8	1		1	55	G3	3	125
11	11	31	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	121
11	11	31	0.16666666666666666	1/4	1/4	3/4	1	1	1/24		1/16	2/3	-1	0	72	C5	5	103
11	11	187/6	0.16666666666666666	7/24	7/24	3/4	1	1	1/24		1/16	2/3		5	71	B4	4	104
11	11	94/3	0.16666666666666666	1/3	1/3	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	105
11	11	63/2	0.5	3/8	3/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	126
11	11	63/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	122
11	11	63/2	0.16666666666666666	3/8	3/8	3/4	1	1	1/24		1/16	2/3		-1	77	F5	5	106
11	11	95/3	0.16666666666666666	5/12	5/12	3/4	1	1	1/24		1/16	2/3		4	76	E5	5	107
11	11	191/6	0.16666666666666666	11/24	11/24	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	108
11	11	32	0.0	1/2	1/2	3/4	1	1	0	grace32	1/32	2/3		4	76	E5	5	109
11	11	32	0.5	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55	G3	3	127
11	11	32	0.5	1/2	1/2	3/4	1	2	1/8		1/8	1		4	64	E4	4	116
11	11	32	0.16666666666666666	1/2	1/2	3/4	1	1	1/24		1/16	2/3		2	74	D5	5	110
11	11	193/6	0.16666666666666666	13/24	13/24	3/4	1	1	1/24		1/16	2/3		0	72	C5	5	111
11	11	97/3	0.16666666666666666	7/12	7/12	3/4	1	1	1/24		1/16	2/3		4	76	E5	5	112
11	11	65/2	0.5	5/8	5/8	3/4	2	2	1/8		1/8	1		1	55	G3	3	128
11	11	65/2	0.16666666666666666	5/8	5/8	3/4	1	2	1/24		1/16	2/3		4	76	E5	5	117
11	11	65/2	0.16666666666666666	5/8	5/8	3/4	1	1	1/24		1/16	2/3		1	79	G5	5	113
11	11	98/3	0.16666666666666666	2/3	2/3	3/4	1	2	1/24		1/16	2/3		2	74	D5	5	118
11	11	98/3	0.16666666666666666	2/3	2/3	3/4	1	1	1/24		1/16	2/3		-1	77	F5	5	114
11	11	197/6	0.16666666666666666	17/24	17/24	3/4	1	2	1/24		1/16	2/3		0	72	C5	5	119
11	11	197/6	0.16666666666666666	17/24	17/24	3/4	1	1	1/24		1/16	2/3		4	76	E5	5	115
12	12	33	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		-1	77	F5	5	129
12	12	33	0.0	0	0	3/4	1	2	0	appoggiatura	1/8	1		2	74	D5	5	132
12	12	33	1.0	0	0	3/4	2	1	1/4		1/4	1		6	54	F#3	3	135
12	12	33	1.0	0	0	3/4	1	2	1/4		1/4	1		0	72	C5	5	133
12	12	33	1.0	0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	130
12	12	34	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	G3	3	136
12	12	34	1.0	1/4	1/4	3/4	1	2	1/4		1/4	1		5	71	B4	4	134
12	12	34	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	131
12	12	69/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		1	43	G2	2	137
12	12	35	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		5	47	B2	2	138
