mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/4		1/4	1		0	36		15
1	1	0	0	4/4	2	1	1/4		1/4	1		4	40		15
1	1	0	0	4/4	2	1	1/4		1/4	1		1	43		15
1	1	0	0	4/4	2	1	1/4		1/4	1		0	48		15
1	1	1/16	1/16	4/4	1	1	1/16		1/16	1		0	72		0
1	1	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76		1
1	1	3/16	3/16	4/4	1	1	1/16		1/16	1		0	72		2
1	1	1/4	1/4	4/4	1	1	1/16		1/16	1		1	79		3
1	1	5/16	5/16	4/4	1	1	1/16		1/16	1		4	76		4
1	1	3/8	3/8	4/4	1	1	1/16		1/16	1		0	84		5
1	1	7/16	7/16	4/4	1	1	1/16		1/16	1		1	79		6
1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		4	76		7
1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		0	72		8
1	1	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79		9
1	1	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76		10
1	1	3/4	3/4	4/4	1	1	1/16		1/16	1		0	84		11
1	1	13/16	13/16	4/4	1	1	1/16		1/16	1		1	79		12
1	1	7/8	7/8	4/4	1	1	1/16		1/16	1		4	76		13
1	1	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72		14
2	2	0	0	4/4	1	2	1/8		1/8	1		-1	77		22
2	2	0	0	4/4	1	1	1/8		1/8	1		3	81		16
2	2	1/8	1/8	4/4	2	1	1/8		1/8	1		0	48		27
2	2	1/8	1/8	4/4	1	2	1/4		1/4	1		3	81		23
2	2	1/8	1/8	4/4	1	1	1/4		1/4	1		-1	89		17
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	53		28
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		3	57		29
2	2	3/8	3/8	4/4	1	2	1/8		1/8	1		-1	77		24
2	2	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81		18
2	2	1/2	1/2	4/4	1	1	0	grace16	1/16	1		-2	82		19
2	2	1/2	1/2	4/4	1	2	1/8		1/8	1		-1	77		25
2	2	1/2	1/2	4/4	1	1	1/8		1/8	1		3	81		20
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		0	48		30
2	2	5/8	5/8	4/4	1	2	1/8		1/8	1		4	76		26
2	2	5/8	5/8	4/4	1	1	1/8		1/8	1		1	79		21
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52		31
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48		32
3	3	0	0	4/4	1	2	1/8		1/8	1		2	74		40
3	3	0	0	4/4	1	1	1/8		1/8	1		-1	77		33
3	3	1/8	1/8	4/4	2	1	1/8		1/8	1		1	43		46
3	3	1/8	1/8	4/4	1	2	1/4		1/4	1		-1	77		41
