mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/8	1	1	1/32		1/32	1		0	72	0
1	1	1/32	1/32	3/8	1	1	1/32		1/32	1		2	74	1
1	1	1/16	1/16	3/8	1	1	1/32		1/32	1		4	76	2
1	1	3/32	3/32	3/8	1	1	1/32		1/32	1		2	74	3
1	1	1/8	1/8	3/8	2	2	1/8		1/8	1		0	60	7
1	1	1/8	1/8	3/8	2	1	1/8		1/8	1		4	64	5
1	1	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	4
1	1	1/4	1/4	3/8	2	2	1/8		1/8	1		5	59	8
1	1	1/4	1/4	3/8	2	1	1/8		1/8	1		4	64	6
2	2	0	0	3/8	1	1	1/32		1/32	1		0	72	9
2	2	1/32	1/32	3/8	1	1	1/32		1/32	1		2	74	10
2	2	1/16	1/16	3/8	1	1	1/32		1/32	1		4	76	11
2	2	3/32	3/32	3/8	1	1	1/32		1/32	1		2	74	12
2	2	1/8	1/8	3/8	2	2	1/8		1/8	1		3	57	16
2	2	1/8	1/8	3/8	2	1	1/8		1/8	1		4	64	14
2	2	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	13
2	2	1/4	1/4	3/8	2	2	1/8		1/8	1		1	55	17
2	2	1/4	1/4	3/8	2	1	1/8		1/8	1		4	64	15
3	3	0	0	3/8	2	2	1/8		1/8	1		-1	53	25
3	3	0	0	3/8	2	1	1/8		1/8	1		0	60	22
3	3	0	0	3/8	1	1	1/8		1/8	1		2	74	18
3	3	1/8	1/8	3/8	2	2	1/8		1/8	1		-1	53	26
3	3	1/8	1/8	3/8	2	1	1/8		1/8	1		0	60	23
3	3	1/8	1/8	3/8	1	1	3/16		1/8	3/2		2	74	19
3	3	1/4	1/4	3/8	2	2	1/8		1/8	1		1	55	27
3	3	1/4	1/4	3/8	2	1	1/8		1/8	1		5	59	24
3	3	5/16	5/16	3/8	1	1	1/32		1/32	1		4	76	20
3	3	11/32	11/32	3/8	1	1	1/32		1/32	1		-1	77	21
4	4	0	0	3/8	1	1	0	grace32	1/32	2/3		-1	77	28
4	4	0	0	3/8	2	2	1/8		1/8	1		0	48	37
4	4	0	0	3/8	2	1	1/8		1/8	1		0	60	34
4	4	0	0	3/8	1	1	1/24		1/16	2/3		4	76	29
4	4	1/24	1/24	3/8	1	1	1/24		1/16	2/3		2	74	30
4	4	1/12	1/12	3/8	1	1	1/24		1/16	2/3		0	72	31
4	4	1/8	1/8	3/8	2	2	1/8		1/8	1		4	52	38
4	4	1/8	1/8	3/8	2	1	1/8		1/8	1		1	55	35
4	4	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	32
4	4	1/4	1/4	3/8	2	2	1/8		1/8	1		4	52	39
4	4	1/4	1/4	3/8	2	1	1/8		1/8	1	1	0	60	36
4	4	5/16	5/16	3/8	1	1	1/16		1/16	1		0	84	33
5	5	0	0	3/8	2	2	1/8		1/8	1		-1	53	47
5	5	0	0	3/8	2	1	1/8		1/8	1	-1	0	60	44
5	5	0	0	3/8	1	1	1/8		1/8	1		2	74	40
5	5	1/8	1/8	3/8	2	2	1/8		1/8	1		-1	53	48
5	5	1/8	1/8	3/8	2	1	1/8		1/8	1		0	60	45
5	5	1/8	1/8	3/8	1	1	3/16		1/8	3/2		2	74	41
5	5	1/4	1/4	3/8	2	2	1/8		1/8	1		1	55	49
5	5	1/4	1/4	3/8	2	1	1/8		1/8	1		5	59	46
5	5	5/16	5/16	3/8	1	1	1/32		1/32	1		4	76	42
5	5	11/32	11/32	3/8	1	1	1/32		1/32	1		-1	77	43
6	6	0	0	3/8	1	1	0	grace32	1/32	2/3		-1	77	50
6	6	0	0	3/8	2	2	1/8		1/8	1		0	48	59
6	6	0	0	3/8	2	1	1/8		1/8	1		0	60	56
6	6	0	0	3/8	1	1	1/24		1/16	2/3		4	76	51
6	6	1/24	1/24	3/8	1	1	1/24		1/16	2/3		2	74	52
6	6	1/12	1/12	3/8	1	1	1/24		1/16	2/3		0	72	53
6	6	1/8	1/8	3/8	2	2	1/8		1/8	1		4	52	60
6	6	1/8	1/8	3/8	2	1	1/8		1/8	1		1	55	57
6	6	1/8	1/8	3/8	1	1	1/8		1/8	1		0	72	54
6	6	1/4	1/4	3/8	2	2	1/8		1/8	1		0	48	61
6	6	1/4	1/4	3/8	2	1	1/8		1/8	1		4	52	58
6	6	5/16	5/16	3/8	1	1	1/16		1/16	1		0	84	55
7	7	0	0	3/8	1	1	1/8		1/8	1	1	-2	82	62
7	7	1/8	1/8	3/8	2	2	1/8		1/8	1		0	60	71
7	7	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	65	69
7	7	1/8	1/8	3/8	1	1	1/24		1/16	2/3	-1	-2	82	63
7	7	1/6	1/6	3/8	1	1	1/24		1/16	2/3		3	81	64
7	7	5/24	5/24	3/8	1	1	1/24		1/16	2/3		1	79	65
7	7	1/4	1/4	3/8	2	2	1/8		1/8	1		0	60	72
7	7	1/4	1/4	3/8	2	1	1/8		1/8	1		3	69	70
7	7	1/4	1/4	3/8	1	1	1/24		1/16	2/3		-1	77	66
7	7	7/24	7/24	3/8	1	1	1/24		1/16	2/3		0	84	67
7	7	1/3	1/3	3/8	1	1	1/24		1/16	2/3		3	81	68
8	8	0	0	3/8	1	1	1/8		1/8	1	1	3	81	73
8	8	1/8	1/8	3/8	2	2	1/8		1/8	1		0	60	82
8	8	1/8	1/8	3/8	2	1	1/8		1/8	1		4	64	80
8	8	1/8	1/8	3/8	1	1	1/24		1/16	2/3	-1	3	81	74
8	8	1/6	1/6	3/8	1	1	1/24		1/16	2/3		1	79	75
8	8	5/24	5/24	3/8	1	1	1/24		1/16	2/3		-1	77	76
8	8	1/4	1/4	3/8	2	2	1/8		1/8	1		0	60	83
8	8	1/4	1/4	3/8	2	1	1/8		1/8	1		1	67	81
